treat,age,educ,black,hisp,married,nodegree,re75,re78
1.00E+00,2.70E+01,1.20E+01,1.00E+00,0.00E+00,1.00E+00,0.00E+00,7.81E+03,2.78E+03
1.00E+00,2.30E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,8.96E+03,1.66E+03
1.00E+00,2.20E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.22E+04,8.41E+03
1.00E+00,2.40E+01,1.50E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E+04,1.47E+04
1.00E+00,2.40E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,1.82E+04,0.00E+00
1.00E+00,1.80E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,2.15E+02,9.30E+02
1.00E+00,1.70E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,5.79E+03,5.52E+03
1.00E+00,1.70E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.25E+03,5.45E+03
1.00E+00,2.80E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,6.87E+03,0.00E+00
1.00E+00,2.70E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,2.67E+03,0.00E+00
1.00E+00,1.90E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,2.62E+03,4.15E+03
1.00E+00,1.80E+01,1.10E+01,0.00E+00,0.00E+00,0.00E+00,1.00E+00,9.20E+02,4.32E+03
1.00E+00,2.40E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,2.42E+03,1.66E+03
1.00E+00,2.30E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,3.04E+03,8.48E+03
1.00E+00,2.10E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,5.75E+03,7.44E+02
1.00E+00,2.10E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,3.33E+03,9.37E+03
1.00E+00,2.40E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,2.29E+03,4.85E+03
1.00E+00,2.00E+01,9.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,5.88E+03,1.36E+03
1.00E+00,2.50E+01,1.30E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,3.09E+03,0.00E+00
1.00E+00,3.50E+01,8.00E+00,1.00E+00,0.00E+00,1.00E+00,1.00E+00,1.80E+04,3.79E+03
1.00E+00,1.70E+01,9.00E+00,0.00E+00,1.00E+00,0.00E+00,1.00E+00,7.43E+01,6.21E+03
1.00E+00,2.40E+01,1.10E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,1.67E+03,4.03E+03
1.00E+00,2.00E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,1.65E+02,0.00E+00
1.00E+00,2.10E+01,8.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,3.70E+03,4.28E+03
1.00E+00,1.80E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.78E+03,1.11E+04
1.00E+00,2.70E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,3.58E+02,2.22E+04
1.00E+00,2.20E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,3.84E+03,3.46E+03
1.00E+00,4.60E+01,8.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,2.59E+03,0.00E+00
1.00E+00,1.90E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,6.06E+03,0.00E+00
1.00E+00,1.90E+01,1.10E+01,0.00E+00,1.00E+00,1.00E+00,1.00E+00,5.46E+03,6.79E+03
1.00E+00,2.20E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,9.36E+02,0.00E+00
1.00E+00,2.20E+01,1.20E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.46E+03,1.26E+04
1.00E+00,2.60E+01,1.20E+01,1.00E+00,0.00E+00,1.00E+00,0.00E+00,5.79E+03,1.42E+03
1.00E+00,2.90E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,4.88E+03,1.10E+04
1.00E+00,3.10E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,5.52E+03,9.56E+03
1.00E+00,2.90E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,1.82E+03,0.00E+00
1.00E+00,3.50E+01,9.00E+00,1.00E+00,0.00E+00,1.00E+00,1.00E+00,1.38E+04,1.28E+04
1.00E+00,2.50E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,2.41E+03,0.00E+00
1.00E+00,2.20E+01,1.20E+01,0.00E+00,1.00E+00,1.00E+00,0.00E+00,7.06E+03,1.01E+04
1.00E+00,2.70E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,3.55E+03,0.00E+00
1.00E+00,2.20E+01,1.00E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,5.59E+03,1.32E+04
1.00E+00,1.90E+01,8.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,2.94E+03,7.54E+03
1.00E+00,2.00E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.22E+03,1.09E+03
1.00E+00,2.10E+01,1.20E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.34E+02,1.26E+04
1.00E+00,2.70E+01,1.20E+01,1.00E+00,0.00E+00,1.00E+00,0.00E+00,3.34E+02,0.00E+00
1.00E+00,2.00E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,2.78E+03,5.62E+03
1.00E+00,2.30E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,5.01E+02,6.71E+02
1.00E+00,2.70E+01,1.30E+01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,8.54E+02,0.00E+00
1.00E+00,2.30E+01,1.20E+01,0.00E+00,1.00E+00,0.00E+00,0.00E+00,1.12E+03,5.59E+02
1.00E+00,2.40E+01,1.20E+01,1.00E+00,0.00E+00,0.00E+00,0.00E+00,2.84E+03,6.17E+03
1.00E+00,2.00E+01,1.10E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,1.48E+03,6.94E+03
1.00E+00,2.60E+01,1.00E+01,1.00E+00,0.00E+00,0.00E+00,1.00E+00,6.79E+03,6.73E+02
1.00E+00,2.50E+01,1.40E+01,1.00E+00,0.00E+00,1.00E+00,0.00E+00,1.15E+04,3.66E+04
1.00E+00,2.60E+01,1.00E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,0.00E+00,0.00E+00
1.00E+00,2.00E+01,9.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,8.88E+03
1.00E+00,3.10E+01,4.00E+00,1.00E+00,0.00E+00,0.00E+00,1.00E+00,4.02E+03,7.38E+03
1.00E+00,2.40E+01,1.00E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,4.08E+03,0.00E+00
1.00E+00,3.30E+01,1.10E+01,1.00E+00,0.00E+00,1.00E+00,1.00E+00,2.51E+04,4.18E+03
1.00E+00,3.30E+01,1.20E+01,1.00E+00,0.00E+00,1.00E+00,0.00E+00,1.09E+04,1.60E+04
